lemma,pos,freq,zipf
shoe,NOUN,129,4.9704104979616694
soul,NOUN,129,4.9704104979616694
difference,NOUN,129,4.9704104979616694
dress,NOUN,129,4.9704104979616694
completely,ADV,128,4.967030757310289
college,NOUN,128,4.967030757310289
history,NOUN,128,4.967030757310289
wedding,NOUN,127,4.963624508618378
security,NOUN,127,4.963624508618378
prove,VERB,127,4.963624508618378
destroy,VERB,127,4.963624508618378
lunch,NOUN,127,4.963624508618378
trip,NOUN,127,4.963624508618378
play,NOUN,127,4.963624508618378
ticket,NOUN,126,4.960191332779984
control,NOUN,126,4.960191332779984
head,VERB,126,4.960191332779984
early,ADJ,126,4.960191332779984
about,ADV,126,4.960191332779984
consider,VERB,126,4.960191332779984
force,NOUN,126,4.960191332779984
mean,NOUN,126,4.960191332779984
club,NOUN,125,4.956730800670477
evidence,NOUN,125,4.956730800670477
afternoon,NOUN,125,4.956730800670477
hope,NOUN,125,4.956730800670477
beer,NOUN,125,4.956730800670477
summer,NOUN,125,4.956730800670477
appreciate,VERB,124,4.953242472824656
tom,NOUN,124,4.953242472824656
fair,ADJ,123,4.949725899101819
lay,VERB,123,4.949725899101819
lead,VERB,123,4.949725899101819
personal,ADJ,123,4.949725899101819
dear,ADJ,123,4.949725899101819
honor,NOUN,123,4.949725899101819
station,NOUN,123,4.949725899101819
step,NOUN,122,4.946180618337169
name,VERB,122,4.946180618337169
suit,NOUN,122,4.946180618337169
rich,ADJ,122,4.946180618337169
clean,VERB,121,4.9426061579788705
cover,VERB,121,4.9426061579788705
train,NOUN,121,4.9426061579788705
army,NOUN,121,4.9426061579788705
secret,ADJ,121,4.9426061579788705
cat,NOUN,121,4.9426061579788705
congratulation,NOUN,121,4.9426061579788705
area,NOUN,120,4.939002033710046
push,VERB,120,4.939002033710046
living,NOUN,120,4.939002033710046
pleasure,NOUN,120,4.939002033710046
sign,VERB,119,4.935367749054952
fight,NOUN,119,4.935367749054952
deal,VERB,119,4.935367749054952
cash,NOUN,118,4.931702794968547
ring,NOUN,117,4.928006649408583
folk,NOUN,117,4.928006649408583
either,CONJ,117,4.928006649408583
film,NOUN,117,4.928006649408583
think,NOUN,117,4.928006649408583
building,NOUN,116,4.92427877688934
rock,NOUN,116,4.92427877688934
smell,VERB,116,4.92427877688934
field,NOUN,116,4.92427877688934
right,VERB,116,4.92427877688934
crime,NOUN,116,4.92427877688934
simple,ADJ,115,4.9205186280160325
charlie,NOUN,115,4.9205186280160325
fill,VERB,115,4.9205186280160325
laugh,VERB,115,4.9205186280160325
gift,NOUN,115,4.9205186280160325
ride,NOUN,115,4.9205186280160325
paul,NOUN,114,4.916725638998893
definitely,ADV,114,4.916725638998893
cold,ADJ,114,4.916725638998893
weird,ADJ,114,4.916725638998893
dear,NOUN,114,4.916725638998893
sure,VERB,114,4.916725638998893
entire,ADJ,113,4.912899231145841
interested,ADJ,113,4.912899231145841
continue,VERB,113,4.912899231145841
tape,NOUN,113,4.912899231145841
accident,NOUN,113,4.912899231145841
trust,NOUN,112,4.909038810332603
christ,NOUN,112,4.909038810332603
choose,VERB,112,4.909038810332603
mike,NOUN,112,4.909038810332603
henry,NOUN,111,4.905143766449078
peter,NOUN,111,4.905143766449078
offer,VERB,111,4.905143766449078
race,NOUN,111,4.905143766449078
strange,ADJ,111,4.905143766449078
deserve,VERB,111,4.905143766449078
bet,NOUN,111,4.905143766449078
angel,NOUN,111,4.905143766449078
bother,VERB,111,4.905143766449078
ma'am,NOUN,111,4.905143766449078
rise,VERB,110,4.901213472820646
joke,NOUN,110,4.901213472820646
guilty,ADJ,110,4.901213472820646
certain,ADJ,110,4.901213472820646
protect,VERB,110,4.901213472820646
fell,VERB,110,4.901213472820646
across,ADP,109,4.8972472856030445
position,NOUN,109,4.8972472856030445
decision,NOUN,109,4.8972472856030445
imagine,VERB,109,4.8972472856030445
lock,VERB,109,4.8972472856030445
accept,VERB,109,4.8972472856030445
girlfriend,NOUN,109,4.8972472856030445
student,NOUN,108,4.893244543149371
huh,VERB,108,4.893244543149371
nine,NUM,108,4.893244543149371
type,NOUN,108,4.893244543149371
shit,VERB,108,4.893244543149371
see,NOUN,108,4.893244543149371
finger,NOUN,108,4.893244543149371
fool,NOUN,108,4.893244543149371
low,ADJ,108,4.893244543149371
machine,NOUN,108,4.893244543149371
cell,NOUN,108,4.893244543149371
marriage,NOUN,107,4.88920456534763
act,NOUN,107,4.88920456534763
ground,NOUN,107,4.88920456534763
killer,NOUN,107,4.88920456534763
mention,VERB,107,4.88920456534763
start,NOUN,106,4.885126652927191
billy,ADV,106,4.885126652927191
birthday,NOUN,106,4.885126652927191
judge,NOUN,106,4.885126652927191
peace,NOUN,106,4.885126652927191
own,VERB,106,4.885126652927191
face,VERB,105,4.881010086732359
plan,VERB,105,4.881010086732359
colonel,NOUN,105,4.881010086732359
anywhere,ADV,105,4.881010086732359
sam,NOUN,105,4.881010086732359
better,VERB,104,4.876854126961201
ice,NOUN,104,4.876854126961201
draw,VERB,104,4.876854126961201
totally,ADV,104,4.876854126961201
cool,NOUN,104,4.876854126961201
beach,NOUN,103,4.872658012367593
notice,VERB,103,4.872658012367593
mad,ADJ,103,4.872658012367593
store,NOUN,103,4.872658012367593
involve,VERB,103,4.872658012367593
married,ADJ,103,4.872658012367593
ok.,NOUN,103,4.872658012367593
board,NOUN,102,4.868420959424339
arrive,VERB,102,4.868420959424339
near,ADP,102,4.868420959424339
settle,VERB,102,4.868420959424339
single,ADJ,102,4.868420959424339
ought,VERB,102,4.868420959424339
instead,ADV,102,4.868420959424339
group,NOUN,102,4.868420959424339
sit,NOUN,101,4.864142161445064
walk,NOUN,101,4.864142161445064
radio,NOUN,101,4.864142161445064
fast,ADV,101,4.864142161445064
tell,NOUN,101,4.864142161445064
witness,NOUN,101,4.864142161445064
apartment,NOUN,101,4.864142161445064
quit,VERB,101,4.864142161445064
raise,VERB,101,4.864142161445064
favor,NOUN,101,4.864142161445064
gas,NOUN,101,4.864142161445064
buck,NOUN,100,4.859820787662421
screw,VERB,100,4.859820787662421
animal,NOUN,100,4.859820787662421
patient,NOUN,100,4.859820787662421
private,ADJ,100,4.859820787662421
grab,VERB,100,4.859820787662421
set,NOUN,100,4.859820787662421
surprise,NOUN,100,4.859820787662421
duty,NOUN,99,4.85545598225997
david,NOUN,99,4.85545598225997
emergency,NOUN,99,4.85545598225997
besides,ADP,99,4.85545598225997
along,ADV,99,4.85545598225997
upon,ADP,99,4.85545598225997
half,DET,99,4.85545598225997
ya,NOUN,99,4.85545598225997
hang,NOUN,98,4.851046863354916
breakfast,NOUN,98,4.851046863354916
ray,NOUN,98,4.851046863354916
action,NOUN,97,4.846592521928666
welcome,ADJ,97,4.846592521928666
green,ADJ,97,4.846592521928666
middle,NOUN,97,4.846592521928666
god,VERB,97,4.846592521928666
nervous,ADJ,97,4.846592521928666
scene,NOUN,97,4.846592521928666
second,NOUN,97,4.846592521928666
gold,NOUN,97,4.846592521928666
bathroom,NOUN,97,4.846592521928666
client,NOUN,97,4.846592521928666
note,NOUN,97,4.846592521928666
guard,NOUN,97,4.846592521928666
list,NOUN,97,4.846592521928666
attack,NOUN,97,4.846592521928666
out,ADV,96,4.8420920207019895
quickly,ADV,96,4.8420920207019895
johnny,NOUN,96,4.8420920207019895
asshole,NOUN,96,4.8420920207019895
camera,NOUN,95,4.837544392951268
normal,ADJ,95,4.837544392951268
count,VERB,95,4.837544392951268
relationship,NOUN,95,4.837544392951268
victim,NOUN,95,4.837544392951268
dr.,ADJ,95,4.837544392951268
tire,VERB,95,4.837544392951268
bunch,NOUN,95,4.837544392951268
hole,NOUN,95,4.837544392951268
motherfucker,NOUN,94,4.832948641262119
no,ADV,94,4.832948641262119
computer,NOUN,94,4.832948641262119
jump,VERB,94,4.832948641262119
serve,VERB,94,4.832948641262119
sleep,NOUN,94,4.832948641262119
treat,VERB,94,4.832948641262119
interesting,ADJ,94,4.832948641262119
flight,NOUN,94,4.832948641262119
uh,ADP,94,4.832948641262119
land,NOUN,94,4.832948641262119
interest,NOUN,94,4.832948641262119
space,NOUN,94,4.832948641262119
spot,NOUN,94,4.832948641262119
harry,NOUN,94,4.832948641262119
during,ADP,94,4.832948641262119
boyfriend,NOUN,94,4.832948641262119
band,NOUN,93,4.828303736216356
use,NOUN,93,4.828303736216356
drop,NOUN,93,4.828303736216356
james,NOUN,93,4.828303736216356
angry,ADJ,93,4.828303736216356
impossible,ADJ,93,4.828303736216356
sake,NOUN,93,4.828303736216356
hop,VERB,93,4.828303736216356
ride,VERB,93,4.828303736216356
share,NOUN,93,4.828303736216356
less,ADJ,92,4.823608615007976
s,VERB,92,4.823608615007976
mm-hmm,NOUN,92,4.823608615007976
such,DET,92,4.823608615007976
hungry,ADJ,92,4.823608615007976
present,ADJ,92,4.823608615007976
top,NOUN,92,4.823608615007976
park,NOUN,92,4.823608615007976
all,ADV,92,4.823608615007976
fella,NOUN,91,4.8188621799835145
sad,ADJ,91,4.8188621799835145
belong,VERB,91,4.8188621799835145
dangerous,ADJ,91,4.8188621799835145
flower,NOUN,91,4.8188621799835145
clean,ADJ,91,4.8188621799835145
deep,ADJ,91,4.8188621799835145
dream,VERB,91,4.8188621799835145
conversation,NOUN,90,4.814063297101746
shirt,NOUN,90,4.814063297101746
invite,VERB,90,4.814063297101746
doc,NOUN,90,4.814063297101746
usually,ADV,89,4.809210794307334
chair,NOUN,89,4.809210794307334
suggest,VERB,89,4.809210794307334
government,NOUN,89,4.809210794307334
hall,NOUN,89,4.809210794307334
bob,NOUN,89,4.809210794307334
awful,ADJ,89,4.809210794307334
corner,NOUN,89,4.809210794307334
forever,ADV,89,4.809210794307334
jim,NOUN,88,4.80430345981259
whose,PRON,88,4.80430345981259
warn,VERB,88,4.80430345981259
sun,NOUN,88,4.80430345981259
chicken,NOUN,88,4.80430345981259
ooh,NOUN,88,4.80430345981259
shh,NOUN,88,4.80430345981259
professor,NOUN,87,4.79934004028104
well,ADP,87,4.79934004028104
bone,NOUN,87,4.79934004028104
ben,NOUN,87,4.79934004028104
unit,NOUN,87,4.79934004028104
bird,NOUN,87,4.79934004028104
murder,VERB,87,4.79934004028104
medical,ADJ,87,4.79934004028104
introduce,VERB,87,4.79934004028104
quick,ADJ,87,4.79934004028104
appear,VERB,87,4.79934004028104
within,ADP,86,4.794319238905988
hey,ADJ,86,4.794319238905988
stand,NOUN,86,4.794319238905988
doubt,NOUN,86,4.794319238905988
final,ADJ,86,4.794319238905988
experience,NOUN,86,4.794319238905988
teacher,NOUN,85,4.7892397133767135
tonight,VERB,85,4.7892397133767135
chief,NOUN,85,4.7892397133767135
bomb,NOUN,85,4.7892397133767135
obviously,ADV,85,4.7892397133767135
bastard,NOUN,85,4.7892397133767135
difficult,ADJ,85,4.7892397133767135
neck,NOUN,85,4.7892397133767135
doin,VERB,85,4.7892397133767135
dress,VERB,84,4.784100073724303
cause,VERB,84,4.784100073724303
nut,NOUN,84,4.784100073724303
jimmy,NOUN,84,4.784100073724303
cup,NOUN,84,4.784100073724303
beg,VERB,84,4.784100073724303
admit,VERB,84,4.784100073724303
french,ADJ,84,4.784100073724303
art,NOUN,84,4.784100073724303
egg,NOUN,84,4.784100073724303
enemy,NOUN,83,4.778898880038494
listen,ADJ,83,4.778898880038494
forgive,VERB,83,4.778898880038494
figure,NOUN,83,4.778898880038494
church,NOUN,83,4.778898880038494
bottle,NOUN,82,4.773634640046137
welcome,NOUN,82,4.773634640046137
tea,NOUN,82,4.773634640046137
past,ADJ,82,4.773634640046137
forward,ADV,82,4.773634640046137
waste,VERB,82,4.773634640046137
it�s,NOUN,82,4.773634640046137
shoot,NOUN,82,4.773634640046137
ear,NOUN,82,4.773634640046137
proud,ADJ,82,4.773634640046137
aunt,NOUN,82,4.773634640046137
cut,NOUN,82,4.773634640046137
seriously,ADV,82,4.773634640046137
bullet,NOUN,82,4.773634640046137
idiot,NOUN,82,4.773634640046137
lie,NOUN,82,4.773634640046137
hire,VERB,81,4.76830580654107
sea,NOUN,81,4.76830580654107
river,NOUN,81,4.76830580654107
left,NOUN,81,4.76830580654107
third,ADJ,81,4.76830580654107
price,NOUN,81,4.76830580654107
moon,NOUN,81,4.76830580654107
hero,NOUN,81,4.76830580654107
pant,NOUN,81,4.76830580654107
receive,VERB,80,4.762910774654364
bus,NOUN,80,4.762910774654364
danny,NOUN,80,4.762910774654364
whether,ADP,80,4.762910774654364
grand,ADJ,80,4.762910774654364
hardly,ADV,80,4.762910774654364
mess,NOUN,79,4.7574478789528625
guest,NOUN,79,4.7574478789528625
worried,ADJ,79,4.7574478789528625
stage,NOUN,79,4.7574478789528625
cross,VERB,79,4.7574478789528625
spirit,NOUN,79,4.7574478789528625
ma,NOUN,79,4.7574478789528625
mission,NOUN,79,4.7574478789528625
pas,NOUN,79,4.7574478789528625
island,NOUN,79,4.7574478789528625
add,VERB,79,4.7574478789528625
twice,ADV,79,4.7574478789528625
smoke,VERB,79,4.7574478789528625
kitchen,NOUN,79,4.7574478789528625
press,NOUN,79,4.7574478789528625
english,ADJ,78,4.7519153903529014
count,NOUN,78,4.7519153903529014
remind,VERB,78,4.7519153903529014
often,ADV,78,4.7519153903529014
rid,ADJ,78,4.7519153903529014
tie,VERB,78,4.7519153903529014
bobby,NOUN,78,4.7519153903529014
suck,VERB,78,4.7519153903529014
member,NOUN,78,4.7519153903529014
ruin,VERB,78,4.7519153903529014
roll,VERB,78,4.7519153903529014
credit,NOUN,78,4.7519153903529014
round,NOUN,78,4.7519153903529014
mommy,NOUN,77,4.746311512834903
either,DET,77,4.746311512834903
excuse,VERB,77,4.746311512834903
lately,ADV,77,4.746311512834903
fresh,ADJ,77,4.746311512834903
heard,NOUN,77,4.746311512834903
wash,VERB,77,4.746311512834903
pop,NOUN,77,4.746311512834903
large,ADJ,77,4.746311512834903
apologize,VERB,77,4.746311512834903
extra,ADJ,77,4.746311512834903
al,NOUN,77,4.746311512834903
travel,VERB,76,4.740634379943212
feel,NOUN,76,4.740634379943212
trial,NOUN,76,4.740634379943212
dad,VERB,76,4.740634379943212
detail,NOUN,76,4.740634379943212
weekend,NOUN,76,4.740634379943212
eat,NOUN,76,4.740634379943212
bury,VERB,76,4.740634379943212
live,ADJ,76,4.740634379943212
mess,VERB,76,4.740634379943212
project,NOUN,76,4.740634379943212
damn,VERB,76,4.740634379943212
coach,NOUN,75,4.734882051054121
relax,NOUN,75,4.734882051054121
ok.,ADJ,75,4.734882051054121
especially,ADV,75,4.734882051054121
mmm,NOUN,75,4.734882051054121
stone,NOUN,75,4.734882051054121
discuss,VERB,75,4.734882051054121
jerry,NOUN,75,4.734882051054121
restaurant,NOUN,75,4.734882051054121
arrest,VERB,75,4.734882051054121
yep,NOUN,74,4.729052507393397
department,NOUN,74,4.729052507393397
career,NOUN,74,4.729052507393397
uh-huh,ADJ,74,4.729052507393397
blame,VERB,74,4.729052507393397
operation,NOUN,74,4.729052507393397
wine,NOUN,74,4.729052507393397
prepare,VERB,74,4.729052507393397
blue,ADJ,74,4.729052507393397
assume,VERB,74,4.729052507393397
create,VERB,74,4.729052507393397
crap,NOUN,74,4.729052507393397
track,NOUN,74,4.729052507393397
perfectly,ADV,73,4.7231436477828765
afford,VERB,73,4.7231436477828765
report,VERB,73,4.7231436477828765
wild,ADJ,73,4.7231436477828765
kelly,ADV,73,4.7231436477828765
level,NOUN,73,4.7231436477828765
nose,NOUN,73,4.7231436477828765
fish,NOUN,73,4.7231436477828765
player,NOUN,73,4.7231436477828765
trick,NOUN,73,4.7231436477828765
drive,NOUN,73,4.7231436477828765
step,VERB,73,4.7231436477828765
bust,VERB,73,4.7231436477828765
late,ADV,73,4.7231436477828765
yo,NOUN,73,4.7231436477828765
america,NOUN,72,4.71715328409369
aah,NOUN,72,4.71715328409369
well,NOUN,72,4.71715328409369
hat,NOUN,72,4.71715328409369
disappear,VERB,72,4.71715328409369
fail,VERB,72,4.71715328409369
responsible,ADJ,72,4.71715328409369
joey,NOUN,71,4.711079136381496
attack,VERB,71,4.711079136381496
prison,NOUN,71,4.711079136381496
top,ADJ,71,4.711079136381496
file,NOUN,71,4.711079136381496
deliver,VERB,71,4.711079136381496
innocent,ADJ,71,4.711079136381496
scream,VERB,71,4.711079136381496
robert,NOUN,71,4.711079136381496
suddenly,ADV,71,4.711079136381496
sky,NOUN,70,4.704918827676678
condition,NOUN,70,4.704918827676678
event,NOUN,70,4.704918827676678
queen,NOUN,70,4.704918827676678
shop,NOUN,70,4.704918827676678
cover,NOUN,70,4.704918827676678
jail,NOUN,70,4.704918827676678
fucking,ADJ,70,4.704918827676678
butt,NOUN,70,4.704918827676678
fit,VERB,70,4.704918827676678
crew,NOUN,70,4.704918827676678
wind,NOUN,70,4.704918827676678
ted,VERB,70,4.704918827676678
t,NOUN,70,4.704918827676678
dick,NOUN,70,4.704918827676678
hit,NOUN,69,4.698669878399676
drunk,NOUN,69,4.698669878399676
accord,VERB,69,4.698669878399676
director,NOUN,69,4.698669878399676
hat,VERB,69,4.698669878399676
fuckin,ADJ,69,4.698669878399676
include,VERB,69,4.698669878399676
clear,VERB,69,4.698669878399676
target,NOUN,69,4.698669878399676
pound,NOUN,69,4.698669878399676
glad,NOUN,69,4.698669878399676
max,NOUN,69,4.698669878399676
mountain,NOUN,69,4.698669878399676
smoke,NOUN,69,4.698669878399676
holy,NOUN,69,4.698669878399676
wood,NOUN,69,4.698669878399676
tired,ADJ,69,4.698669878399676
blue,NOUN,69,4.698669878399676
remove,VERB,68,4.692329700368657
account,NOUN,68,4.692329700368657
fellow,NOUN,68,4.692329700368657
page,NOUN,68,4.692329700368657
crowd,NOUN,68,4.692329700368657
fat,ADJ,68,4.692329700368657
breathe,VERB,68,4.692329700368657
hill,NOUN,68,4.692329700368657
themselves,PRON,68,4.692329700368657
slow,VERB,68,4.692329700368657
battle,NOUN,68,4.692329700368657
danger,NOUN,68,4.692329700368657
knife,NOUN,68,4.692329700368657
pig,NOUN,67,4.6858955903632475
opinion,NOUN,67,4.6858955903632475
bell,NOUN,67,4.6858955903632475
yeah,X,67,4.6858955903632475
study,VERB,67,4.6858955903632475
favorite,ADJ,67,4.6858955903632475
don�t,VERB,67,4.6858955903632475
beauty,NOUN,67,4.6858955903632475
knee,NOUN,67,4.6858955903632475
lieutenant,NOUN,67,4.6858955903632475
richard,NOUN,67,4.6858955903632475
nature,NOUN,67,4.6858955903632475
public,ADJ,67,4.6858955903632475
eddie,NOUN,67,4.6858955903632475
sweetheart,NOUN,67,4.6858955903632475
copy,NOUN,66,4.679364723204289
huge,ADJ,66,4.679364723204289
don�t,NOUN,66,4.679364723204289
respect,NOUN,66,4.679364723204289
above,ADP,66,4.679364723204289
ow,NOUN,66,4.679364723204289
back,VERB,66,4.679364723204289
borrow,VERB,66,4.679364723204289
run,NOUN,66,4.679364723204289
empty,ADJ,66,4.679364723204289
longer,ADV,66,4.679364723204289
driver,NOUN,66,4.679364723204289
common,ADJ,66,4.679364723204289
pressure,NOUN,66,4.679364723204289
memory,NOUN,66,4.679364723204289
cheap,ADJ,66,4.679364723204289
cause,NOUN,66,4.679364723204289
color,NOUN,66,4.679364723204289
kiss,NOUN,66,4.679364723204289
stick,NOUN,66,4.679364723204289
block,NOUN,66,4.679364723204289
come,ADJ,66,4.679364723204289
willing,ADJ,65,4.672734144305276
tight,ADJ,65,4.672734144305276
stranger,NOUN,65,4.672734144305276
control,VERB,65,4.672734144305276
jane,NOUN,65,4.672734144305276
ho,NOUN,65,4.672734144305276
