word,pos,cefr,zipf,zipf_rank
installation,noun,B2,3.2929029654938327,3595
myth,noun,B2,3.89937207572685,2077
primarily,adv,B2,3.318710229100118,3538
furious,adj,B2,3.748834921143557,2517
instant,adj,B2,3.9587327426584418,1907
naked,adj,B2,4.5899261153733235,469
gallon,noun,B2,3.805467572858519,2348
instantly,adv,B2,3.6596117368017915,2744
nasty,adj,B2,4.334698334484249,916
probability,noun,B2,3.4508960024567177,3248
gaming,noun,B2,3.270159838355273,3637
integrate,verb,B2,3.2973120843988877,3582
navigation,noun,B2,3.1145902464441932,3892
probable,adj,B2,3.441555976202574,3275
gay,adj,B2,3.8175507335130168,2307
intellectual,adj,B2,3.591711501163856,2911
nearby,adj,B2,3.879168689638563,2130
nearby,adv,B2,2.5057968724572626,4305
proceed,verb,B2,4.37060450148341,831
gender,noun,B2,3.529563594415011,3056
interact,verb,B2,3.30599826358398,3563
necessity,noun,B2,3.529563594415011,3056
programming,noun,B2,3.4478049254795757,3255
gene,noun,B2,3.7265585264324046,2570
interaction,noun,B2,3.152935238520413,3829
negotiate,verb,B2,4.051413205370399,1635
progressive,adj,B2,3.2310958155156304,3694
genetic,adj,B2,3.856771338379657,2193
interpretation,noun,B2,3.441555976202574,3275
negotiation,noun,B2,3.7030774305828817,2624
prohibit,verb,B2,3.3508949124715195,3469
genius,noun,B2,4.5389692273687965,540
interval,noun,B2,3.3310606674865473,3513
neutral,adj,B2,3.571189834019254,2956
promising,adj,B2,3.780243385395181,2430
genuine,adj,B2,3.881460486418148,2127
invade,verb,B2,3.887137619309838,2117
newly,adv,B2,3.521784977841393,3082
promotion,noun,B2,4.063604728221867,1597
genuinely,adv,B2,3.283948122840906,3616
invasion,noun,B2,3.8938536471972043,2096
nickel,noun,B2,4.0428284886531225,1662
prompt,verb,B2,3.373558897107463,3421
gesture,noun,B2,3.9529549037994816,1923
investor,noun,B2,3.6557853289487383,2751
norm,noun,B2,2.914460746521073,4090
proportion,noun,B2,3.6320906631505285,2824
globalization,noun,B2,2.5057968724572626,4305
isolate,verb,B2,3.915518711677407,2038
notebook,noun,B2,3.7744333391185503,2439
protein,noun,B2,3.7298116838301265,2565
globe,noun,B2,3.6048729472218266,2884
isolated,adj,B2,2.964434721482912,4051
novelist,noun,B2,3.159009386232606,3813
protester,noun,B2,2.9249261801992383,4083
golden,adj,B2,4.155375101577512,1345
jail,noun,B2,4.698050617337844,344
jail,verb,B2,4.3302481424938755,930
nowadays,adv,B2,3.8519052428564318,2207
psychological,adj,B2,3.8148944898692765,2316
goodness,noun,B2,4.461244083034958,681
jet,noun,B2,4.111909407796421,1466
publicity,noun,B2,3.997158566291535,1812
gorgeous,adj,B2,4.336706172003706,908
joint,adj,B2,4.329434094491891,932
joint,noun,B2,3.915518711677407,2038
nutrition,noun,B2,2.964434721482912,4051
publishing,noun,B2,3.4508960024567177,3248
graphic,adj,B2,2.602706885465319,4270
journalism,noun,B2,3.519160834015244,3090
obesity,noun,B2,2.602706885465319,4270
punk,noun,B2,4.369491400963177,834
jury,noun,B2,4.617647235258255,436
observer,noun,B2,3.580430490754167,2937
purely,adv,B2,3.6996168984733755,2634
greatly,adv,B2,3.621823175912392,2842
kindergarten,noun,B2,3.564127979531767,2970
obstacle,noun,B2,3.6978762368970743,2638
pursuit,noun,B2,3.8420063645922116,2238
kit,noun,B2,4.014326591428549,1759
occupation,noun,B2,3.544714938487632,3012
puzzle,noun,B2,3.954889403576681,1917
questionnaire,noun,B2,2.9918729698298514,4021
significance,noun,B2,3.5496501561631444,2997
thoroughly,adv,B2,3.6615123721412255,2738
accordingly,adv,B2,3.2607182821224314,3650
racial,adj,B2,3.4478049254795757,3255
skilled,adj,B2,3.3623747301549494,3443
thumb,noun,B2,4.185338324954955,1259
accountability,noun,B2,2.602706885465319,4270
racism,noun,B2,3.170908609532314,3787
skull,noun,B2,4.2020440184578085,1222
timing,noun,B2,4.184201427756218,1264
accountable,adj,B2,3.152935238520413,3829
racist,adj,B2,3.544714938487632,3012
racist,noun,B2,3.152935238520413,3829
slogan,noun,B2,3.4748631582136116,3190
tissue,noun,B2,4.093367538821456,1509
accumulate,verb,B2,3.2510668964462504,3664
radiation,noun,B2,3.8627782734503935,2176
tournament,noun,B2,3.946115479269176,1947
accumulation,noun,B2,2.4478049254795757,4320
rail,noun,B2,3.7378395368420936,2544
trace,verb,B2,4.27062657078268,1053
accusation,noun,B2,3.767059741249756,2465
random,adj,B2,3.953923230804661,1919
trading,noun,B2,3.646069163486448,2782
accused,noun,B2,3.4478049254795757,3255
rat,noun,B2,4.615965550748835,440
sophisticated,adj,B2,3.8068268681212434,2345
tragedy,noun,B2,4.150481590853142,1354
acid,adj,B2,2.6440995706235437,4251
rating,noun,B2,3.783119518303643,2426
spare,adj,B2,4.2692248660202,1057
tragic,adj,B2,4.03807339207798,1681
acquisition,noun,B2,3.2748047434010363,3633
reasonably,adv,B2,3.384462260117788,3402
specialize,verb,B2,3.62595934509903,2832
trait,noun,B2,3.3310606674865473,3513
activation,noun,B2,2.9037368811293,4096
rebuild,verb,B2,3.770024220213495,2456
specify,verb,B2,3.2510668964462504,3664
transmit,verb,B2,3.853126887774213,2202
activist,noun,B2,3.0798281401849814,3935
receiver,noun,B2,3.5321258111796117,3048
spectacular,adj,B2,3.7047974109771555,2618
trap,verb,B2,4.377223851193868,823
trap,noun,B2,4.398934199494757,781
acute,adj,B2,3.4156202421081745,3330
recession,noun,B2,2.6634047258189306,4241
spectator,noun,B2,3.2047668767932813,3736
treasure,noun,B2,4.249600509633064,1109
adaptation,noun,B2,2.8698786138683325,4116
reckon,verb,B2,4.116590071076412,1448
speculate,verb,B2,3.343069574959563,3489
tribe,noun,B2,3.9176269414577387,2032
adhere,verb,B2,2.9829181271769247,4035
recognition,noun,B2,3.6764252358114415,2699
speculation,noun,B2,3.3808581358489627,3410
trigger,verb,B2,3.8148944898692765,2316
adjacent,adj,B2,3.107856863785225,3903
recovery,noun,B2,3.9290427463940705,2002
spice,noun,B2,3.709916855113187,2604
adjustment,noun,B2,3.646069163486448,2782
recruit,verb,B2,3.8241211233076573,2284
recruit,noun,B2,3.326982755066108,3522
spill,verb,B2,4.119902783415293,1436
troop,noun,B2,4.342279229915411,891
administer,verb,B2,3.5872341988091114,2921
referee,noun,B2,3.4539652341843943,3235
spite,noun,B2,3.8357029958574724,2250
tsunami,noun,B2,2.580430490754167,4286
administrative,adj,B2,3.134185802507574,3862
refugee,noun,B2,3.5872341988091114,2921
spoil,verb,B2,4.2275044644260795,1169
ultimate,adj,B2,3.9176269414577387,2032
administrator,noun,B2,3.265464717146893,3644
registration,noun,B2,3.7845504734100914,2422
spokesman,noun,B2,3.0870067248121047,3922
unacceptable,adj,B2,3.646069163486448,2782
admission,noun,B2,3.6836939323762063,2674
regulate,verb,B2,3.159009386232606,3813
spokesperson,noun,B2,2.9548894035766815,4058
uncertainty,noun,B2,3.1212208253432063,3888
adolescent,noun,B2,2.8457449341516132,4134
reinforce,verb,B2,3.435215798171555,3292
spokeswoman,noun,B2,1.7787981445210002,4382
undergo,verb,B2,3.4287816881661453,3307
adoption,noun,B2,3.6708927472114805,2722
relieve,verb,B2,4.24318832243574,1134
sponsorship,noun,B2,2.681888131512944,4236
undertake,verb,B2,3.3310606674865473,3513
adverse,adj,B2,2.833155806843593,4147
relieved,adj,B2,1.3016768898013378,4390
stall,noun,B2,3.7249227637381455,2572
unfold,verb,B2,3.366134879028256,3431
advocate,noun,B2,3.2607182821224314,3650
advocate,verb,B2,3.0259527594021267,3988
remarkable,adj,B2,4.036476719390185,1690
stance,noun,B2,3.2748047434010363,3633
unfortunate,adj,B2,4.053725337620776,1629
remarkably,adv,B2,3.3016768898013376,3574
starve,verb,B2,4.4409261073729445,711
unite,verb,B2,3.8162246424616235,2310
affection,noun,B2,3.9756188884354255,1863
rental,noun,B2,3.152935238520413,3829
steadily,adv,B2,3.0259527594021267,3988
unity,noun,B2,3.318710229100118,3538
aftermath,noun,B2,2.9918729698298514,4021
reporting,noun,B2,2.9037368811293,4096
steam,noun,B2,4.046751681383395,1651
universal,adj,B2,3.508502765833187,3117
aggression,noun,B2,3.435215798171555,3292
resign,verb,B2,3.9470991591504294,1943
stimulate,verb,B2,3.634115349716943,2817
urgent,adj,B2,4.138001005508089,1387
agricultural,adj,B2,2.8814604864181477,4111
resolution,noun,B2,3.4975765422105716,3146
strengthen,verb,B2,3.408886859449206,3344
usage,noun,B2,2.699616898473375,4227
aide,noun,B2,3.373558897107463,3421
restore,verb,B2,4.021836193207294,1732
strictly,adv,B2,4.033265654988076,1700
useless,adj,B2,4.263097983867786,1077
alert,verb,B2,3.5569493949046436,2987
alert,noun,B2,2.833155806843593,4147
alert,adj,B2,4.197651622160402,1233
restrict,verb,B2,3.571189834019254,2956
stroke,noun,B2,4.1442861294119,1369
valid,adj,B2,3.492008587971629,3156
alien,adj,B2,4.132906583668401,1401
restriction,noun,B2,3.283948122840906,3616
stunning,adj,B2,3.571189834019254,2956
variation,noun,B2,3.322866188871276,3531
align,verb,B2,3.1881676149738194,3761
subsequent,adj,B2,3.0870067248121047,3922
vertical,adj,B2,3.408886859449206,3344
alignment,noun,B2,3.127751692502164,3873
subsequently,adv,B2,3.057551745473829,3950
viewpoint,noun,B2,3.0420395792955817,3974
alike,adv,B2,4.0754633347825315,1555
retirement,noun,B2,3.902649785488086,2066
suburb,noun,B2,3.4570129272663994,3229
visa,noun,B2,3.539722992930133,3024
allegation,noun,B2,3.418948185457102,3323
revenue,noun,B2,3.310277061563255,3556
suffering,noun,B2,3.6155441101704913,2854
visible,adj,B2,3.685492255781769,2671
allege,verb,B2,2.857979390568625,4124
revision,noun,B2,2.8698786138683325,4116
sufficient,adj,B2,3.69084297416587,2652
voluntary,adj,B2,3.2794004950901856,3623
allegedly,adv,B2,3.3391033877419614,3495
ridiculous,adj,B2,4.727048056240279,321
sufficiently,adv,B2,3.1405259805385928,3849
voting,noun,B2,3.5520968921102316,2992
alliance,noun,B2,3.5735184963378366,2948
risky,adj,B2,3.856771338379657,2193
super,adj,B2,3.4255285307684233,3314
wander,verb,B2,4.21865693712172,1184
allocate,verb,B2,2.602706885465319,4270
rival,noun,B2,3.1467749298155945,3842
rival,adj,B2,3.4660297455857747,3211
surgeon,noun,B2,4.278026868804611,1031
warming,noun,B2,3.4600393818965873,3221
allocation,noun,B2,2.4156202421081745,4330
rob,verb,B2,4.6714491783983005,374
survival,noun,B2,3.9510117485134795,1929
weekly,adj,B2,3.4748631582136116,3190
allowance,noun,B2,3.744156658865786,2533
robbery,noun,B2,4.380496072900186,812
survivor,noun,B2,3.9962820887349064,1814
weird,adj,B2,4.995755351882098,130
ally,noun,B2,3.7916353692261726,2393
rocket,noun,B2,4.101706249045472,1492
suspend,verb,B2,4.013484118842529,1760
welfare,noun,B2,3.8305935900789922,2265
aluminum,noun,B2,3.31451411450651,3545
romance,noun,B2,4.094768489977918,1506
sustainable,adj,B2,2.1467749298155945,4358
wheat,noun,B2,3.672744752073074,2713
amateur,adj,B2,3.6745888927714443,2705
amateur,noun,B2,3.6155441101704913,2854
rose,noun,B2,4.332681171164874,922
swallow,verb,B2,4.336706172003706,908
ambassador,noun,B2,3.8280161671911817,2271
roughly,adv,B2,3.4975765422105716,3146
sympathetic,adj,B2,3.5688486182043517,2963
widespread,adj,B2,2.945129566287525,4067
amend,verb,B2,3.0498649168075382,3961
ruin,verb,B2,4.793178656038664,272
ruin,noun,B2,3.6070282592479614,2878
tackle,verb,B2,3.6872831633996497,2663
wisdom,noun,B2,4.0436159675305365,1661
amendment,noun,B2,3.2884486240675823,3608
satisfaction,noun,B2,3.8357029958574724,2250
tag,noun,B2,4.079828140184981,1542
withdraw,verb,B2,4.046751681383395,1651
scandal,noun,B2,3.9269893407630114,2007
tap,verb,B2,4.406164001113733,769
tap,noun,B2,3.790227606301782,2398
wolf,noun,B2,4.249600509633064,1109
analogy,noun,B2,3.1010174392549192,3908
scare,verb,B2,4.605304866185227,450
scare,noun,B2,3.4054806107572944,3354
technological,adj,B2,2.857979390568625,4124
workforce,noun,B2,2.5057968724572626,4305
anchor,noun,B2,3.7859767291481234,2415
scenario,noun,B2,3.8882641944730927,2115
teen,noun,B2,3.270159838355273,3637
teen,adj,B2,3.388036720476086,3392
workplace,noun,B2,3.3772238511938686,3415
angel,noun,B2,4.576757788258196,488
scholar,noun,B2,3.6091729277145506,2877
temple,noun,B2,4.109211917870191,1472
workshop,noun,B2,3.4630448920363124,3216
anonymous,adj,B2,3.853126887774213,2202
scholarship,noun,B2,4.013484118842529,1760
temporarily,adv,B2,3.6634047258189306,2735
worm,noun,B2,4.134185802507574,1397
apparatus,noun,B2,3.170908609532314,3787
scratch,verb,B2,4.176738153193037,1288
scratch,noun,B2,4.090552005576754,1517
tendency,noun,B2,3.634115349716943,2817
wrist,noun,B2,4.164999749921794,1315
apparel,noun,B2,2.778798144521,4186
screening,noun,B2,3.5138644942052957,3103
tension,noun,B2,3.950036900782269,1937
appealing,adj,B2,2.1467749298155945,4358
seeker,noun,B2,3.057551745473829,3950
terminal,noun,B2,3.7958314838197804,2381
appetite,noun,C1,3.9918729698298514,1824
seminar,noun,C1,3.696128570627554,2641
terribly,adv,C1,4.379771040207748,817
applaud,verb,C1,3.566494712810874,2965
settler,noun,C1,3.0420395792955817,3974
terrify,verb,C1,4.017680233436137,1748
applicable,adj,C1,2.4478049254795757,4320
severely,adv,C1,3.4748631582136116,3190
territory,noun,C1,4.179048235671112,1283
abolish,verb,C1,2.9548894035766815,4058
appoint,verb,C1,3.9207702204280803,2023
sexy,adj,C1,4.469584699802818,668
terror,noun,C1,3.9176269414577387,2032
abortion,noun,C1,3.881460486418148,2127
appreciation,noun,C1,3.69084297416587,2652
shaped,adj,C1,3.75955878653533,2486
terrorism,noun,C1,3.564127979531767,2970
absence,noun,C1,3.820190829679225,2299
arbitrary,adj,C1,3.0006468941373563,4012
shocking,adj,C1,3.6872831633996497,2663
terrorist,noun,C1,4.117254638125605,1445
absent,adj,C1,3.444691690055433,3265
architectural,adj,C1,3.017680233436137,4000
shore,noun,C1,3.79303858363561,2391
testing,noun,C1,3.874548492001818,2145
absurd,adj,C1,3.960641732465773,1902
archive,noun,C1,3.5346730001934916,3040
shortage,noun,C1,3.4600393818965873,3221
textbook,noun,C1,3.388036720476086,3392
abuse,noun,C1,3.93716063661625,1976
abuse,verb,C1,3.8733857216100254,2146
arena,noun,C1,3.521784977841393,3082
shortly,adv,C1,4.002380606946357,1798
theft,noun,C1,3.838235332372868,2246
academy,noun,C1,3.7610693775605686,2479
arm,verb,C1,3.4383974569577447,3283
therapist,noun,C1,4.007540602085257,1784
accelerate,verb,C1,3.4863683206189364,3166
array,noun,C1,3.2207549821774117,3709
sibling,noun,C1,3.444691690055433,3265
thesis,noun,C1,3.5471895576154875,3002
acceptance,noun,C1,3.4600393818965873,3221
articulate,verb,C1,3.2361753410449055,3687
sidewalk,noun,C1,3.7625747325578853,2476
thorough,adj,C1,3.672744752073074,2713
accessible,adj,C1,3.0498649168075382,3961
ash,noun,C1,4.073264370682593,1563
signature,noun,C1,4.169733251624379,1306
accomplishment,noun,C1,3.5372053367088867,3033
aspiration,noun,C1,3.2411961424199562,3679
aspire,verb,C1,3.1405259805385928,3849
buddy,noun,C1,4.994876034955055,131
compensation,noun,C1,3.388036720476086,3392
corrupt,adj,C1,3.6361306409522687,2810
assassination,noun,C1,3.7610693775605686,2479
buffer,noun,C1,3.2101619086799875,3727
competence,noun,C1,2.964434721482912,4051
corruption,noun,C1,3.591711501163856,2911
assault,noun,C1,4.199303981091779,1227
assault,verb,C1,3.80410400978577,2353
bulk,noun,C1,3.2101619086799875,3727
competent,adj,C1,3.3698627515474993,3426
costly,adj,C1,3.1767381531930377,3780
assemble,verb,C1,3.853126887774213,2202
burden,noun,C1,3.9691298426912915,1882
compile,verb,C1,3.1649997499217934,3799
councilor,noun,C1,2.5057968724572626,4305
assembly,noun,C1,3.6176472352582554,2849
bureaucracy,noun,C1,2.733040653960325,4215
complement,verb,C1,2.699616898473375,4227
counseling,noun,C1,3.6361306409522687,2810
assert,verb,C1,3.134185802507574,3862
burial,noun,C1,3.6745888927714443,2705
complexity,noun,C1,3.0006468941373563,4012
counselor,noun,C1,4.0193473928036,1742
assertion,noun,C1,2.602706885465319,4270
burst,verb,C1,3.833155806843593,2254
compliance,noun,C1,2.914460746521073,4090
counter,verb,C1,3.8482195532794687,2216
assurance,noun,C1,3.4383974569577447,3283
cabinet,noun,C1,3.9280172571763803,2005
complication,noun,C1,3.7166502377721558,2594
counterpart,noun,C1,2.892741496827837,4106
asylum,noun,C1,3.6557853289487383,2751
calculation,noun,C1,3.471938605196295,3193
comply,verb,C1,3.48352047774611,3172
countless,adj,C1,3.346999868587995,3477
atrocity,noun,C1,3.1881676149738194,3761
canvas,noun,C1,3.6361306409522687,2810
composition,noun,C1,3.4539652341843943,3235
coup,noun,C1,3.408886859449206,3344
attain,verb,C1,3.2154907421850543,3716
capability,noun,C1,3.5321258111796117,3048
compromise,noun,C1,3.630056493240075,2827
compromise,verb,C1,3.9865222514457503,1836
courtesy,noun,C1,3.8780182400071306,2134
attendance,noun,C1,3.388036720476086,3392
capitalism,noun,C1,2.8457449341516132,4134
compute,verb,C1,3.057551745473829,3950
craft,verb,C1,3.0259527594021267,3988
attribute,verb,C1,3.2973120843988877,3582
attribute,noun,C1,2.733040653960325,4215
capitalist,adj,C1,3.0870067248121047,3922
conceal,verb,C1,3.7199781811210832,2583
crawl,verb,C1,4.295113120298949,997
auction,noun,C1,3.938164786154703,1972
cargo,noun,C1,3.93312065881451,1988
concede,verb,C1,3.127751692502164,3873
creator,noun,C1,3.408886859449206,3344
audit,noun,C1,3.017680233436137,4000
carriage,noun,C1,3.9004673965644527,2073
conceive,verb,C1,3.7714989057795005,2448
credibility,noun,C1,3.5030740141217893,3135
authentic,adj,C1,3.6176472352582554,2849
carve,verb,C1,3.8733857216100254,2146
conception,noun,C1,3.2510668964462504,3664
credible,adj,C1,3.199303981091779,3746
authorize,verb,C1,4.011794254913154,1769
casino,noun,C1,4.318710229100118,953
concession,noun,C1,3.2884486240675823,3608
creep,verb,C1,3.80818192220621,2341
auto,noun,C1,3.8603854603345034,2181
casualty,noun,C1,3.95968828645845,1904
condemn,verb,C1,3.8982739854277977,2082
critique,noun,C1,2.623896184535257,4260
autonomy,noun,C1,2.699616898473375,4227
catalog,noun,C1,3.7580429229303807,2489
confer,verb,C1,3.31451411450651,3545
crown,noun,C1,4.050639751057499,1637
autumn,noun,C1,3.408886859449206,3344
cater,verb,C1,3.3547553332847575,3462
confession,noun,C1,4.24318832243574,1134
crude,adj,C1,2.623896184535257,4260
availability,noun,C1,2.6634047258189306,4241
cattle,noun,C1,4.093367538821456,1509
configuration,noun,C1,3.017680233436137,4000
crush,verb,C1,4.217604101498454,1186
await,verb,C1,4.080551361804077,1539
caution,noun,C1,3.582710257049065,2932
confine,verb,C1,3.602706885465319,2887
crystal,noun,C1,4.03807339207798,1681
backdrop,noun,C1,2.6634047258189306,4241
cautious,adj,C1,3.508502765833187,3117
confirmation,noun,C1,3.7410095836316004,2540
cult,noun,C1,3.67825384685785,2688
backing,noun,C1,2.914460746521073,4090
cease,verb,C1,4.045969872924013,1656
confront,verb,C1,3.915518711677407,2038
cultivate,verb,C1,3.2929029654938327,3595
backup,noun,C1,4.213367048555199,1195
cemetery,noun,C1,3.938164786154703,1972
confrontation,noun,C1,3.2973120843988877,3582
curiosity,noun,C1,3.902649785488086,2066
bail,noun,C1,3.524393360948921,3076
chamber,noun,C1,4.146774929815594,1363
congratulate,verb,C1,3.9321047648263616,1994
custody,noun,C1,4.287552247109732,1010
ballot,noun,C1,3.1405259805385928,3849
chaos,noun,C1,3.8938536471972043,2096
congregation,noun,C1,3.31451411450651,3545
cutting,noun,C1,3.2154907421850543,3716
bankruptcy,noun,C1,3.343069574959563,3489
characterize,verb,C1,3.2047668767932813,3736
congressional,adj,C1,3.017680233436137,4000
cynical,adj,C1,3.559355464670522,2978
banner,noun,C1,3.4891976106378007,3163
charm,noun,C1,4.198203107290893,1232
conquer,verb,C1,3.9165741058344725,2037
dam,noun,C1,3.665288869693482,2730
bare,adj,C1,3.930065819851649,1998
charter,noun,C1,3.3508949124715195,3469
conscience,noun,C1,4.1417829842580955,1378
damaging,adj,C1,3.2207549821774117,3709
barrel,noun,C1,4.112581170470039,1464
choir,noun,C1,3.665288869693482,2730
consciousness,noun,C1,3.906981935942447,2062
dawn,noun,C1,4.138633626860888,1385
bass,noun,C1,3.7362457938355362,2546
chronic,adj,C1,3.5471895576154875,3002
consecutive,adj,C1,3.1649997499217934,3799
debris,noun,C1,3.4660297455857747,3211
bat,verb,C1,3.580430490754167,2937
chunk,noun,C1,3.6634047258189306,2735
consensus,noun,C1,3.134185802507574,3862
debut,noun,C1,3.3950985749635727,3371
battlefield,noun,C1,3.5496501561631444,2997
circulate,verb,C1,3.4255285307684233,3314
consent,noun,C1,3.790227606301782,2398
consent,verb,C1,3.5030740141217893,3135
bay,noun,C1,3.954889403576681,1917
circulation,noun,C1,3.544714938487632,3012
conserve,verb,C1,3.017680233436137,4000
decisive,adj,C1,3.0498649168075382,3961
beam,noun,C1,3.8108794121324405,2334
citizenship,noun,C1,3.1145902464441932,3892
consistency,noun,C1,2.945129566287525,4067
declaration,noun,C1,3.3391033877419614,3495
beast,noun,C1,4.332276611767289,924
civic,adj,C1,3.1767381531930377,3780
consolidate,verb,C1,2.914460746521073,4090
dedicated,adj,C1,2.857979390568625,4124
behalf,noun,C1,4.090552005576754,1517
civilian,noun,C1,3.8267216968381828,2277
civilian,adj,C1,3.867524708474855,2164
constitute,verb,C1,3.3950985749635727,3371
dedication,noun,C1,3.521784977841393,3082
behavioral,adj,C1,3.134185802507574,3862
clarity,noun,C1,3.30599826358398,3563
constitution,noun,C1,3.283948122840906,3616
deed,noun,C1,4.143036360256192,1375
beloved,adj,C1,4.0754633347825315,1555
clash,noun,C1,2.833155806843593,4147
constitutional,adj,C1,3.2361753410449055,3687
deem,verb,C1,3.346999868587995,3477
bench,noun,C1,3.988313159063631,1830
classification,noun,C1,2.833155806843593,4147
constraint,noun,C1,2.5569493949046436,4291
default,noun,C1,2.9249261801992383,4083
benchmark,noun,C1,1.9037368811293,4376
cling,verb,C1,3.5321258111796117,3048
consultation,noun,C1,3.159009386232606,3813
defect,noun,C1,3.4478049254795757,3255
clinical,adj,C1,3.4156202421081745,3330
contemplate,verb,C1,3.48352047774611,3172
defensive,adj,C1,3.689066716140067,2660
beneficiary,noun,C1,3.225956175863219,3699
closure,noun,C1,3.4478049254795757,3255
contempt,noun,C1,3.69084297416587,2652
deficiency,noun,C1,3.0870067248121047,3922
betray,verb,C1,4.363129368888531,849
cluster,noun,C1,3.270159838355273,3637
contend,verb,C1,3.127751692502164,3873
deficit,noun,C1,3.0259527594021267,3988
beverage,noun,C1,3.5111919043439688,3111
coalition,noun,C1,3.017680233436137,4000
contender,noun,C1,3.072528901443482,3940
defy,verb,C1,3.778798144521,2431
bind,verb,C1,4.318710229100118,953
coastal,adj,C1,2.820190829679225,4157
content,adj,C1,1.3016768898013378,4390
delegate,noun,C1,3.373558897107463,3421
biography,noun,C1,3.2154907421850543,3716
cocktail,noun,C1,4.144909667899347,1367
contention,noun,C1,2.857979390568625,4124
delegation,noun,C1,3.127751692502164,3873
bishop,noun,C1,3.640133383405942,2799
cognitive,adj,C1,2.7640748877002936,4195
continually,adv,C1,3.0420395792955817,3974
delicate,adj,C1,3.965377815190986,1891
bizarre,adj,C1,3.8445023167605177,2229
coincide,verb,C1,3.0940685792995914,3916
contractor,noun,C1,3.623896184535257,2837
demon,noun,C1,4.617017366428626,438
blade,noun,C1,4.086294182434213,1526
collaborate,verb,C1,3.1010174392549192,3908
contradiction,noun,C1,3.1881676149738194,3761
denial,noun,C1,3.6764252358114415,2699
blast,noun,C1,4.049088697687761,1645
blast,verb,C1,3.946115479269176,1947
collaboration,noun,C1,3.0498649168075382,3961
contrary,adj,C1,2.2047668767932813,4351
contrary,noun,C1,3.9004673965644527,2073
denounce,verb,C1,3.2461595619515062,3671
bleed,verb,C1,4.580201854538355,480
collective,adj,C1,3.326982755066108,3522
contributor,noun,C1,2.79303858363561,4177
dense,adj,C1,3.310277061563255,3556
blend,verb,C1,3.3508949124715195,3469
blend,noun,C1,3.343069574959563,3489
collision,noun,C1,3.3985869028093942,3364
conversion,noun,C1,3.127751692502164,3873
density,noun,C1,3.2559193992406623,3657
bless,verb,C1,4.682972512805163,365
colonial,adj,C1,2.3808581358489627,4336
convict,verb,C1,4.125802723717887,1421
dependence,noun,C1,2.602706885465319,4270
blessing,noun,C1,4.116590071076412,1448
columnist,noun,C1,3.107856863785225,3903
conviction,noun,C1,3.9207702204280803,2023
depict,verb,C1,3.170908609532314,3787
boast,verb,C1,3.1767381531930377,3780
combat,noun,C1,4.065104883364275,1592
combat,verb,C1,2.973774747737055,4045
cooperate,verb,C1,4.129691954025315,1409
deploy,verb,C1,3.692611996904717,2650
bonus,noun,C1,3.9792838425218306,1849
commence,verb,C1,3.7916353692261726,2393
cooperative,adj,C1,3.2973120843988877,3582
deployment,noun,C1,3.1010174392549192,3908
booking,noun,C1,3.1145902464441932,3892
commentary,noun,C1,3.182490482082129,3773
coordinate,verb,C1,4.068832755883518,1581
deprive,verb,C1,3.5894786197315636,2917
boom,noun,C1,4.211767435395406,1199
commentator,noun,C1,3.2884486240675823,3608
coordination,noun,C1,3.1145902464441932,3892
deputy,noun,C1,4.034874154907907,1696
bounce,verb,C1,4.219182399353884,1182
commerce,noun,C1,3.30599826358398,3563
coordinator,noun,C1,3.182490482082129,3773
descend,verb,C1,3.767059741249756,2465
boundary,noun,C1,3.6818881315129435,2677
commissioner,noun,C1,3.6745888927714443,2705
copper,noun,C1,3.728188151165913,2566
descent,noun,C1,3.4156202421081745,3330
bow,verb,C1,4.145532312424499,1365
bow,noun,C1,3.989205851015972,1829
commodity,noun,C1,3.30599826358398,3563
copyright,noun,C1,2.623896184535257,4260
designate,verb,C1,3.519160834015244,3090
breach,noun,C1,3.7314291698037456,2560
breach,verb,C1,3.5372053367088867,3033
communist,adj,C1,3.384462260117788,3402
correction,noun,C1,3.3547553332847575,3462
desirable,adj,C1,3.2973120843988877,3582
breakdown,noun,C1,3.876864734728999,2138
companion,noun,C1,3.905902942885808,2063
correlate,verb,C1,2.3430695749595625,4341
desktop,noun,C1,2.0006468941373567,4370
breakthrough,noun,C1,3.5617482777864122,2974
comparable,adj,C1,2.6440995706235437,4251
correlation,noun,C1,2.733040653960325,4215
destructive,adj,C1,3.492008587971629,3156
breed,verb,C1,3.8698786138683325,2156
breed,noun,C1,3.794437278828175,2387
compassion,noun,C1,3.75955878653533,2486
correspond,verb,C1,3.170908609532314,3787
detain,verb,C1,3.67825384685785,2688
compel,verb,C1,3.6361306409522687,2810
correspondence,noun,C1,3.3351006452882874,3503
detection,noun,C1,3.182490482082129,3773
browser,noun,C1,2.2559193992406623,4348
compelling,adj,C1,3.265464717146893,3644
correspondent,noun,C1,3.3623747301549494,3443
detention,noun,C1,3.770024220213495,2456
brutal,adj,C1,3.790227606301782,2398
compensate,verb,C1,3.5617482777864122,2974
corresponding,adj,C1,2.733040653960325,4215
deteriorate,verb,C1,3.199303981091779,3746
devastate,verb,C1,3.67825384685785,2688
embed,verb,C1,3.270159838355273,3637
fine,noun,C1,3.3585817411378103,3451
fine,verb,C1,3.529563594415011,3056
firearm,noun,C1,3.5849781185048872,2928
devil,noun,C1,4.5093112571903,597
embody,verb,C1,2.8698786138683325,4116
fiscal,adj,C1,2.8698786138683325,4116
devise,verb,C1,3.346999868587995,3477
